pc11_state_id,pc11_district_id,year,roads_completed,road_length_km
22,410,2003,2,8.440000000000001
22,410,2004,59,532.41
22,410,2005,35,328.18999999999994
22,410,2006,28,224.91999999999996
22,410,2007,85,705.4800000000001
22,410,2008,74,539.3800000000001
22,410,2009,47,441.0400000000001
22,410,2010,25,191.93
22,410,2011,2,10
22,410,2012,9,74.1
22,410,2013,15,81.22999999999999
22,410,2014,36,235.60000000000002
22,410,2015,1,2.7
22,411,2003,21,86.06
22,411,2005,11,36.96
22,411,2006,23,94.4
22,411,2007,66,327.8999999999998
22,411,2008,63,462.1900000000001
22,411,2009,20,280.95000000000005
22,411,2010,3,10.68
22,411,2013,16,67.2
22,411,2014,21,48.49999999999999
22,411,2015,7,13.05
22,412,2004,24,118.73000000000002
22,412,2005,17,112.65000000000002
22,412,2006,2,15.7
22,412,2007,71,312.96000000000004
22,412,2008,22,59.78
22,412,2009,44,156.11999999999998
22,412,2010,1,6.1
22,412,2011,1,2.45
22,413,2003,9,32.68
22,413,2004,6,30.92
22,413,2005,23,109.44
22,413,2006,13,65.03
22,413,2007,36,175.17000000000002
22,413,2008,58,219.52999999999992
22,413,2009,64,298.28
22,413,2010,25,74.32
22,413,2011,8,30.45
22,413,2012,7,25.78
22,413,2013,5,78.78999999999999
22,414,2002,1,2.9
22,414,2003,6,28.02
22,414,2004,2,4.98
22,414,2005,3,14.77
22,414,2006,51,555.2600000000002
22,414,2007,31,231.51999999999998
22,414,2008,30,168.70000000000002
22,414,2009,114,774.4200000000002
22,414,2010,109,565.74
22,414,2011,79,598.8500000000005
22,414,2012,31,144.77999999999997
22,414,2013,32,186.05
22,414,2014,26,157.01
22,415,2014,1,1.4
22,416,2003,2,4.75
22,416,2004,11,106.9
22,416,2005,10,272.34
22,416,2006,13,70.4
22,416,2007,11,170
22,416,2008,15,86.10999999999999
22,416,2009,12,155.6
22,416,2010,13,55.57
22,416,2011,9,31.949999999999996
22,416,2012,1,1.3
22,416,2014,2,10.2
23,418,2004,8,44.05
23,418,2005,3,28.5
23,418,2006,11,49.31
23,418,2007,6,49.75
23,418,2008,46,257.7799999999999
23,418,2009,8,62
23,418,2010,22,147.35
23,418,2011,8,21.000000000000004
23,418,2012,3,4.2
23,418,2013,7,46.45
23,418,2014,10,32
23,419,2002,2,3.81
23,419,2003,27,113.12
23,419,2004,13,75.44000000000001
23,419,2005,28,114.27000000000004
23,419,2006,43,260.18
23,419,2007,53,155.83999999999995
23,419,2008,42,103.74999999999999
23,419,2009,5,20.9
23,419,2010,2,2.35
23,419,2011,20,64.38
23,419,2012,24,89.91
23,419,2013,8,27.7
23,419,2014,5,17.4
23,419,2015,1,2.3
23,420,2001,1,1.7
23,420,2002,2,4.47
23,420,2003,12,49.9
23,420,2004,9,22.529999999999998
23,420,2005,32,92.32
23,420,2006,5,18.45
23,420,2007,28,111.15
23,420,2008,25,106.55999999999999
23,420,2009,25,108.44000000000003
23,420,2010,5,20.72
23,420,2011,11,56.400000000000006
23,420,2012,2,7.859999999999999
23,420,2014,48,164.32000000000002
23,420,2015,2,4.2
23,421,2002,5,13.350000000000001
23,421,2003,12,36.2
23,421,2004,9,26.439999999999998
23,421,2005,18,64.61999999999999
23,421,2006,10,35.99
23,421,2007,5,16.09
23,421,2008,5,16.97
23,421,2012,9,33.23
23,421,2013,8,39.41
23,421,2014,2,7.7
23,422,2003,7,26.05
23,422,2004,8,67.44999999999999
23,422,2005,14,48.27000000000001
23,422,2006,4,23.189999999999998
23,422,2007,7,27.060000000000002
23,422,2008,10,29.82
23,422,2009,10,49.38
23,422,2010,1,1.1
23,422,2011,22,86.33
23,422,2012,19,154.62999999999997
23,422,2013,3,10.4
23,422,2014,10,24.650000000000002
23,422,2015,1,1.3
23,423,2003,6,31.700000000000003
23,423,2004,24,142.43999999999997
23,423,2005,22,522.8100000000001
23,423,2006,58,494.1300000000003
23,423,2007,43,214.60999999999993
23,423,2008,36,171.95999999999998
23,423,2009,57,251.9599999999999
23,423,2010,10,48.10000000000001
23,423,2011,33,191.4
23,423,2012,73,408.7
23,423,2013,64,514.9000000000002
23,423,2014,26,136.6
23,424,2004,29,137.89
23,424,2005,16,59.849999999999994
23,424,2006,20,68.13999999999999
23,424,2007,65,332.62999999999994
23,424,2008,59,272.48
23,424,2009,30,93.93
23,424,2010,12,61.029999999999994
23,424,2011,2,7.71
23,424,2013,4,11.200000000000001
23,424,2014,34,114.29999999999997
23,424,2015,4,13.899999999999999
23,425,2001,5,22
23,425,2003,3,5
23,425,2004,11,49.949999999999996
23,425,2005,16,111.24999999999999
23,425,2006,25,135.26
23,425,2007,41,318.4399999999999
23,425,2008,80,404.0599999999998
23,425,2009,70,275.68
23,425,2010,29,163.45999999999998
23,425,2011,1,7.3
23,425,2012,9,40.57
23,425,2013,5,24.700000000000003
23,425,2014,39,128.61000000000007
23,425,2015,3,22.2
23,426,2004,3,3.9000000000000004
23,426,2005,10,48.35
23,426,2006,19,79.07999999999998
23,426,2007,49,285.09000000000003
23,426,2008,36,192.51000000000008
23,426,2009,23,173.23999999999998
23,426,2010,11,78.98
23,426,2011,2,10.8
23,426,2015,3,17.8
23,427,2003,16,78.7
23,427,2004,25,180.27
23,427,2006,30,191.94000000000008
23,427,2007,52,291.2600000000001
23,427,2008,44,355.22
23,427,2009,56,229.41000000000008
23,427,2010,36,178.34999999999997
23,427,2011,22,123.65999999999998
23,427,2012,41,229.76000000000008
23,427,2013,39,254.31000000000003
23,427,2014,56,245.77000000000004
23,427,2015,3,16.9
23,428,2004,11,27.01
23,428,2005,31,155.46000000000004
23,428,2006,31,156.79000000000002
23,428,2007,17,58.750000000000014
23,428,2008,26,128.47
23,428,2009,20,104.17000000000003
23,428,2010,6,17.03
23,428,2013,1,2.4
23,428,2014,57,223.94999999999996
23,428,2015,7,38.400000000000006
23,429,2003,6,26.2
23,429,2004,22,91.86000000000001
23,429,2005,12,92.33999999999999
23,429,2006,43,206.91999999999996
23,429,2007,91,410.91000000000025
23,429,2008,37,173.51000000000005
23,429,2009,30,214.8
23,429,2010,11,24.270000000000003
23,429,2011,2,4.279999999999999
23,429,2014,28,96.50000000000001
23,429,2015,1,0.95
23,430,2004,20,115.16
23,430,2005,21,87.06000000000002
23,430,2006,69,697.8800000000003
23,430,2007,21,148.6
23,430,2008,39,168.24000000000007
23,430,2009,77,522.3499999999997
23,430,2010,27,124.2
23,430,2011,18,85.89999999999998
23,430,2012,8,22.15
23,430,2013,19,62.84999999999999
23,430,2014,10,93.59999999999998
23,431,2003,17,279.34999999999997
23,431,2006,8,31.15
23,431,2007,7,46.56999999999999
23,431,2008,10,52.2
23,431,2009,20,95.56000000000002
23,431,2010,7,35.65
23,431,2011,3,11.1
23,431,2012,8,102.2
23,431,2013,16,105.89999999999999
23,431,2014,35,202.03999999999994
23,431,2015,2,4.699999999999999
23,432,2003,32,261.7800000000001
23,432,2004,6,118.5
23,432,2006,14,53.05
23,432,2007,15,57.69999999999999
23,432,2008,26,144.6
23,432,2009,4,14.7
23,432,2014,62,292.86999999999995
23,432,2015,4,10
23,433,2003,2,11.6
23,433,2004,27,189.4
23,433,2006,12,47.17000000000001
23,433,2007,37,208.79000000000005
23,433,2008,115,664.22
23,433,2009,37,245.74000000000007
23,433,2010,8,42.519999999999996
23,433,2011,8,92.4
23,433,2013,6,51.099999999999994
23,433,2014,56,263.65000000000003
23,433,2015,3,7.25
23,434,2003,16,87.5
23,434,2005,24,140.84
23,434,2006,14,52.949999999999996
23,434,2007,11,40.31
23,434,2008,31,105.47
23,434,2009,55,211.25999999999996
23,434,2010,55,353.94
23,434,2011,22,212.28999999999994
23,434,2013,20,73.03
23,434,2014,73,249.76000000000005
23,434,2015,7,20.080000000000002
23,435,2001,2,11
23,435,2003,8,65.6
23,435,2004,15,66.3
23,435,2005,17,119.41000000000001
23,435,2006,19,94.01000000000002
23,435,2007,20,143.68
23,435,2008,17,73.36999999999999
23,435,2009,49,225.38999999999993
23,435,2010,39,194.15
23,435,2011,13,80.89
23,435,2012,11,61.32999999999999
23,435,2013,13,57.080000000000005
23,435,2014,25,191.75
23,435,2015,2,7.2
23,436,2003,21,145.39000000000001
23,436,2004,11,75.82999999999998
23,436,2005,27,176.24
23,436,2006,12,38.16
23,436,2007,16,65.7
23,436,2008,29,134.38
23,436,2009,54,280.11
23,436,2010,42,290.48
23,436,2011,20,109.22999999999998
23,436,2012,4,14.299999999999999
23,436,2013,9,60.349999999999994
23,436,2014,59,295.09
23,436,2015,5,10.100000000000001
23,437,2004,26,121.82
23,437,2005,38,256.5
23,437,2006,10,56.949999999999996
23,437,2007,9,31.680000000000003
23,437,2008,22,111.11000000000001
23,437,2009,43,210.77
23,437,2010,28,173.16999999999996
23,437,2011,11,113.54999999999998
23,437,2012,2,8.7
23,437,2013,1,5.55
23,437,2014,20,69.75
23,438,2002,3,24.299999999999997
23,438,2003,42,320.4300000000001
23,438,2004,33,252.97999999999993
23,438,2005,33,224.46999999999994
23,438,2006,13,71.57999999999998
23,438,2007,56,270.65999999999997
23,438,2008,61,268.1
23,438,2009,108,459.2599999999999
23,438,2010,49,165.82000000000002
23,438,2011,23,117.62000000000002
23,438,2012,19,110.39999999999999
23,438,2013,2,12.18
23,438,2014,7,21.49
23,438,2015,1,2.1
23,439,2002,7,18.75
23,439,2003,10,40.5
23,439,2004,8,36.260000000000005
23,439,2005,6,14.45
23,439,2006,1,5.91
23,439,2007,3,14.26
23,439,2008,5,59.099999999999994
23,439,2009,9,34.83
23,439,2010,13,88.01
23,439,2011,3,14.55
23,439,2014,12,89.4
23,440,2002,2,10
23,440,2003,8,25.85
23,440,2004,7,45.45
23,440,2005,15,125.14000000000001
23,440,2006,28,248.57999999999996
23,440,2007,19,144.49999999999994
23,440,2008,4,7.75
23,440,2009,18,59.55
23,440,2010,53,220.42000000000007
23,440,2011,43,267.24
23,440,2012,16,63.53
23,440,2013,14,51.52
23,440,2014,28,165.45
23,440,2015,1,37.5
23,441,2003,14,125.48
23,441,2004,1,2.7
23,441,2005,3,9.5
23,441,2006,26,215.4
23,441,2007,37,203.87999999999997
23,441,2008,30,110.10999999999999
23,441,2009,27,130.73000000000002
23,441,2010,28,188.05999999999997
23,441,2011,5,19.3
23,441,2012,12,136.4
23,441,2013,7,59.48
23,441,2014,11,36.5
23,442,2002,3,7.220000000000001
23,442,2003,18,99.64999999999999
23,442,2004,19,89.53
23,442,2005,24,146.73000000000002
23,442,2006,22,108.9
23,442,2007,44,206.33
23,442,2008,73,321.85
23,442,2009,14,95.59999999999998
23,442,2011,55,279.55
23,442,2012,81,567.7499999999999
23,442,2013,9,30.500000000000004
23,442,2014,25,90.35
23,442,2015,8,23.6
23,443,2003,13,120.69999999999999
23,443,2004,26,247.03999999999994
23,443,2005,25,194.22000000000003
23,443,2006,19,143.13999999999996
23,443,2007,19,101.44999999999999
23,443,2008,61,400.89000000000004
23,443,2009,36,214.87999999999997
23,443,2010,19,176.85
23,443,2011,41,182.85
23,443,2012,43,218.62000000000003
23,443,2013,10,109.69999999999999
23,443,2014,21,86.04
23,443,2015,2,10.16
23,444,2003,6,14.76
23,444,2006,7,28.619999999999997
23,444,2007,8,36.35
23,444,2008,8,30.990000000000002
23,444,2010,1,5.1
23,444,2013,2,18.3
23,444,2014,6,17.55
23,445,2004,5,50.75
23,445,2006,21,116.21999999999998
23,445,2007,35,186.23000000000008
23,445,2008,60,419.4599999999998
23,445,2009,57,299.78
23,445,2010,40,341.96000000000004
23,445,2011,47,291.15
23,445,2012,38,255.28000000000006
23,445,2013,8,147.45
23,445,2014,25,128.85000000000002
23,445,2015,1,3.6
23,446,2004,14,80.91000000000001
23,446,2005,24,263.09999999999997
23,446,2006,15,116.81
23,446,2007,9,29.649999999999995
23,446,2008,8,39
23,446,2009,41,381.75000000000006
23,446,2010,12,84.97000000000001
23,446,2011,15,91.66000000000001
23,446,2012,17,135.54999999999998
23,446,2013,14,70.07000000000001
23,446,2014,15,159.74
23,446,2015,1,0.93
23,447,2004,5,22.46
23,447,2005,36,212.77999999999992
23,447,2006,42,227.72999999999988
23,447,2007,35,185.60000000000002
23,447,2008,42,197.64999999999995
23,447,2009,87,383.29999999999995
23,447,2010,49,224.33
23,447,2011,18,116.24999999999999
23,447,2012,19,111.60000000000001
23,447,2013,7,43.699999999999996
23,447,2014,21,47.73999999999999
23,447,2015,5,20.65
23,448,2004,12,80.47
23,448,2005,7,62.88000000000001
23,448,2007,17,152.63
23,448,2008,7,67.4
23,448,2009,19,149.66
23,448,2010,20,539.31
23,448,2011,1,3.87
23,448,2012,11,65.91
23,448,2013,11,141.3
23,448,2014,3,25.349999999999998
23,449,2003,1,0.8
23,449,2004,23,121.44000000000001
23,449,2005,17,58.15
23,449,2006,19,153.80000000000004
23,449,2007,14,44.87
23,449,2008,19,80.71
23,449,2009,20,135.16
23,449,2010,4,16.12
23,449,2011,4,18.75
23,449,2012,1,5.35
23,449,2013,4,11.810000000000002
23,449,2014,29,167.97999999999996
23,449,2015,2,6.8500000000000005
23,450,2005,17,113.4
23,450,2006,21,124.48
23,450,2007,43,198.51
23,450,2008,27,111.99
23,450,2009,11,68.19999999999999
23,450,2010,9,43.5
23,450,2011,2,11
23,450,2014,13,29.440000000000005
23,451,2002,1,0.4
23,451,2003,19,81.84
23,451,2004,7,37.489999999999995
23,451,2005,9,47.08999999999999
23,451,2006,23,108.40000000000002
23,451,2007,8,62.900000000000006
23,451,2008,11,65.95
23,451,2009,6,30
23,451,2013,3,3.68
23,451,2014,18,53.70000000000002
23,451,2015,2,7.78
23,452,2003,4,22
23,452,2004,4,13.889999999999999
23,452,2005,7,28.939999999999998
23,452,2006,14,84.36999999999999
23,452,2007,17,99.42
23,452,2008,11,64.42
23,452,2009,9,78.25999999999999
23,452,2010,9,61.349999999999994
23,452,2011,2,12
23,452,2012,1,6.12
23,452,2013,1,3.5
23,452,2014,27,149.14
23,452,2015,1,2.8
23,453,2003,4,19.6
23,453,2004,14,43.64000000000001
23,453,2005,13,51.959999999999994
23,453,2006,27,124.85
23,453,2007,27,235.28999999999996
23,453,2008,19,53.26999999999999
23,453,2009,33,143.45999999999998
23,453,2010,32,143.05000000000004
23,453,2011,25,131.43000000000006
23,453,2012,3,10.9
23,453,2013,17,52.04
23,453,2014,16,50.18
23,454,2003,5,17.5
23,454,2004,20,120.55999999999997
23,454,2005,19,91.11000000000001
23,454,2006,49,282.91
23,454,2007,35,184.07000000000002
23,454,2008,58,245.88
23,454,2009,60,240.44999999999996
23,454,2010,12,100.92
23,454,2012,13,56.03
23,454,2013,45,171.09000000000003
23,454,2014,40,118.16000000000001
23,455,2002,1,2
23,455,2003,28,470.91999999999996
23,455,2004,31,243.6699999999999
23,455,2005,34,365.2100000000001
23,455,2006,32,189.47
23,455,2007,30,207.86999999999995
23,455,2008,57,599.4799999999998
23,455,2009,98,709.1099999999998
23,455,2010,45,298.93999999999994
23,455,2011,48,211.43999999999986
23,455,2012,61,405.8700000000001
23,455,2013,25,182.73
23,455,2014,73,260.50000000000006
23,455,2015,9,81.75
23,456,2003,12,70.80000000000001
23,456,2004,37,324.09
23,456,2005,16,73.81
23,456,2006,37,215.52999999999997
23,456,2007,40,207.59000000000003
23,456,2008,66,295.37000000000006
23,456,2009,75,403.31
23,456,2010,21,161.15
23,456,2011,16,50.120000000000005
23,456,2012,11,47.93000000000001
23,456,2013,11,29.700000000000003
23,456,2014,23,135.10000000000002
23,456,2015,4,38.349999999999994
23,457,2004,25,237
23,457,2005,43,299.61999999999995
23,457,2006,44,224.88999999999996
23,457,2007,29,207.60000000000002
23,457,2008,45,334.2899999999999
23,457,2009,37,143.32000000000002
23,457,2010,12,50.68
23,457,2011,37,156.23999999999995
23,457,2012,52,186.98
23,457,2013,35,161.9
23,457,2014,34,105.30000000000001
23,457,2015,1,2.4
23,458,2003,7,42.3
23,458,2004,23,240.52999999999997
23,458,2005,19,115.45999999999997
23,458,2006,6,16.849999999999998
23,458,2007,19,60.70999999999999
23,458,2008,37,268.45000000000005
23,458,2009,13,127.05
23,458,2013,7,31.749999999999993
23,458,2014,34,209.74000000000012
23,458,2015,2,5.45
23,459,2003,4,9.5
23,459,2005,13,68.89
23,459,2006,21,110.25
23,459,2007,8,31.3
23,459,2008,41,218.19999999999993
23,459,2009,17,77.95000000000002
23,459,2011,3,13.7
23,459,2012,6,22.85
23,459,2013,6,18.55
23,460,2003,1,5
23,460,2004,22,224.7
23,460,2006,17,107.41
23,460,2007,19,170.33
23,460,2008,30,132.9
23,460,2009,63,242.8100000000001
23,460,2010,23,128.80999999999997
23,460,2011,15,117.18000000000002
23,460,2012,1,2.38
23,460,2013,5,14.85
23,460,2014,20,81.16999999999999
23,460,2015,6,14.549999999999997
23,461,2003,19,113.64999999999999
23,461,2004,8,34.31
23,461,2005,4,17.490000000000002
23,461,2006,19,105.04000000000002
23,461,2007,38,219.98
23,461,2008,46,187.16000000000003
23,461,2009,81,339.35
23,461,2010,18,90.339999999999975
23,461,2012,7,56.6
23,461,2013,20,62
23,461,2014,17,75.19
23,462,2003,2,15.6
23,462,2004,12,85.08000000000001
23,462,2005,24,113.30999999999997
23,462,2006,28,166.18
23,462,2007,27,177.1599999999999
23,462,2008,13,89.61000000000001
23,462,2009,16,233.35999999999999
23,462,2012,1,1.96
23,462,2013,13,80.78999999999999
23,462,2014,28,178.14000000000001
23,463,2003,12,116.75
23,463,2004,4,20.689999999999998
23,463,2005,5,51.900000000000006
23,463,2006,15,122.15
23,463,2007,35,241.2400000000001
23,463,2008,37,240.15000000000003
23,463,2009,32,154.8
23,463,2010,16,207.46999999999997
23,463,2011,2,20.8
23,463,2013,3,25.65
23,463,2014,3,16.84
23,464,2004,20,84.47000000000001
23,464,2005,17,80.79
23,464,2006,20,163.39999999999998
23,464,2007,15,71.43
23,464,2008,23,110.89999999999999
23,464,2009,47,193.62000000000003
23,464,2010,54,274.01000000000005
23,464,2011,49,232.1199999999999
23,464,2012,12,61.28000000000001
23,464,2013,5,36.2
23,464,2014,48,174.04999999999995
23,464,2015,1,1.5
23,465,2003,5,28.5
23,465,2004,14,44.63
23,465,2005,12,38.68
23,465,2006,4,17.72
23,465,2007,17,85.34
23,465,2008,29,145.29000000000002
23,465,2009,42,187.81
23,465,2010,55,204.12999999999997
23,465,2011,27,110.64000000000001
23,465,2012,3,16.7
23,465,2013,1,4.8
23,465,2014,6,24.599999999999998
23,465,2015,1,5
23,466,2002,1,10.25
23,466,2003,22,137.85
23,466,2004,14,50.39999999999999
23,466,2005,10,36.79
23,466,2006,14,49.85
23,466,2007,5,14.6
23,466,2008,17,82.43999999999998
23,466,2009,1,4.15
23,466,2010,7,35.31
23,466,2011,17,107.89000000000001
23,466,2012,5,30.78
23,466,2013,6,22.7
23,466,2014,9,76.5
23,467,2006,11,62.7
23,467,2007,4,10.2
23,467,2008,2,12.6
23,467,2009,3,9.8
23,467,2010,21,163.60999999999999
23,467,2011,6,32.550000000000004
23,467,2012,5,39.050000000000004
23,467,2013,1,1.5
23,467,2014,3,26.65
24,468,2002,8,11.9
24,468,2003,3,7.7
24,468,2004,2,5
24,468,2005,2,1.5
24,468,2006,6,22
24,468,2008,5,10.5
24,468,2009,3,18.1
24,468,2011,1,11.42
24,469,2002,2,2.35
24,469,2003,26,30.14
24,469,2004,17,27.729999999999997
24,469,2005,10,16.19
24,469,2006,6,10.45
24,469,2007,19,33.540000000000006
24,469,2008,18,26.840000000000003
24,469,2009,2,3.01
24,469,2010,3,4.25
24,469,2011,1,4
24,469,2013,7,17.76
24,470,2002,31,45.71
24,470,2004,8,18.11
24,470,2005,1,5.64
24,470,2007,1,0.6
24,470,2008,1,0.7
24,471,2002,9,19.2
24,471,2003,20,35.49
24,471,2005,5,11.59
24,471,2006,1,2.55
24,471,2008,1,0.66
24,472,2002,5,9.82
24,472,2003,8,12.009999999999998
24,472,2004,5,7.4399999999999995
24,472,2005,26,63.69
24,472,2006,1,0.9
24,472,2007,25,45.39999999999999
24,472,2008,23,42.78999999999999
24,472,2009,9,26.019999999999996
24,472,2010,1,4.3
24,472,2011,1,1.74
24,472,2012,2,6.96
24,472,2013,26,47.66000000000001
24,472,2014,16,29.85
24,473,2002,9,13.079999999999998
24,473,2003,1,1.05
24,473,2005,2,1.1600000000000001
24,473,2010,1,1.37
24,474,2002,1,4
24,474,2003,4,8.16
24,474,2005,3,8.5
24,474,2006,1,3
24,474,2007,2,3.3
24,474,2008,2,3.9
24,475,2002,3,2.0500000000000003
24,475,2003,3,2.01
24,475,2005,3,4.9
24,475,2006,3,3.09
24,476,2003,10,15.33
24,476,2004,6,21.01
24,476,2009,3,3.5999999999999996
24,476,2010,3,4.04
24,476,2013,1,2.7
24,476,2014,1,1
24,477,2002,3,9.8
24,477,2003,8,12.319999999999999
24,477,2004,3,11.05
24,477,2005,8,16.53
24,477,2006,4,8.07
24,477,2007,2,7.5
24,477,2008,7,17.34
24,477,2009,6,23.7
24,477,2011,2,2.8
24,477,2014,3,8.649999999999999
24,478,2002,4,10.1
24,478,2003,1,0.5
24,478,2004,1,12
24,478,2008,1,3.67
24,479,2003,9,21.7
24,479,2004,4,12.4
24,479,2005,1,0.93
24,479,2007,1,0.74
24,480,2003,8,12.16
24,480,2004,8,12.9
24,480,2005,1,1.4
24,480,2012,4,6.41
24,481,2002,9,25.3
24,481,2003,10,11.6
24,481,2004,4,9.4
24,481,2005,2,1.6
24,481,2009,2,4.15
24,481,2011,1,1.6
24,481,2013,1,0.9
24,482,2003,2,4.35
24,482,2004,12,19.6
24,482,2005,34,65.88999999999999
24,482,2006,26,50.099999999999994
24,482,2007,3,6.24
24,482,2008,15,29.18
24,482,2009,21,42.24
24,482,2014,4,6.199999999999999
24,483,2002,4,4.04
24,483,2003,5,6.5
24,483,2004,21,40.900000000000006
24,483,2005,11,20.97
24,483,2006,27,38.22
24,483,2007,6,9.469999999999999
24,483,2008,29,52.7
24,484,2002,2,5
24,484,2003,15,28.410000000000004
24,484,2004,24,51.96000000000001
24,484,2005,45,90.41999999999997
24,484,2006,25,49.50999999999999
24,484,2007,26,45.32999999999999
24,484,2008,85,177.69999999999996
24,484,2009,53,102.56999999999998
24,484,2010,18,42.410000000000004
24,484,2011,4,6.66
24,484,2012,3,13.82
24,484,2013,69,143.65999999999997
24,484,2014,14,31.070000000000004
24,485,2001,1,1.38
24,485,2002,6,8.08
24,485,2003,11,29.41
24,485,2004,1,1.38
24,485,2005,44,98.78
24,485,2006,24,59.769999999999996
24,485,2007,30,70.26
24,485,2008,38,66.86000000000001
24,485,2009,41,80.98
24,485,2010,31,57.54999999999999
24,485,2011,58,118.58000000000003
24,485,2012,15,29.02
24,485,2013,76,135.02999999999997
24,485,2014,12,27.640000000000004
24,486,2003,1,0.9
24,486,2004,2,8.2
24,486,2010,11,37.49
24,486,2011,4,26.699999999999996
24,486,2013,1,1.9
24,486,2014,9,24.599999999999998
24,487,2002,5,7.9399999999999995
24,487,2003,2,6
24,487,2004,1,4.2
24,487,2010,1,2
24,487,2013,3,7
24,487,2014,4,17.6
24,488,2006,5,13.34
24,488,2010,1,1
24,488,2011,2,3.01
24,488,2014,3,7.95
24,489,2014,1,8.19
24,490,2002,17,31.29
24,490,2003,4,8.48
24,490,2004,1,1.47
24,490,2005,7,11.98
24,490,2006,10,17.189999999999998
24,490,2007,8,8.98
24,490,2008,5,6.79
24,490,2010,17,19.71
24,492,2002,9,14.11
24,492,2003,3,3.5999999999999996
24,492,2004,1,1.8
24,492,2005,6,5.59
24,492,2006,3,3.11
24,492,2007,1,5.17
24,492,2008,4,4.06
24,492,2010,6,10.6
24,493,2002,3,4.2
24,493,2003,7,6.289999999999999
24,493,2004,5,6.15
24,493,2005,1,1.65
24,493,2006,15,31.220000000000002
24,493,2007,2,1.97
24,493,2008,6,10.66
24,493,2010,13,18.9
24,493,2014,2,3.5
27,497,2003,1,2
27,497,2008,28,214.07
27,497,2009,22,175.86999999999998
27,497,2010,3,8.29
27,497,2011,38,388.0799999999999
27,497,2012,12,166.19
27,497,2014,3,23.9
27,498,2002,1,0
27,498,2004,2,7
27,498,2008,12,29.66
27,498,2009,14,51.769999999999996
27,498,2011,1,0
27,498,2014,5,16.95
27,499,2002,2,6
27,500,2003,4,16.64
27,500,2005,3,7.4
27,500,2006,5,18.87
27,500,2008,8,22
27,500,2011,1,5.8
27,501,2001,14,26.5
27,501,2007,7,24.46
27,501,2008,1,1.49
27,501,2011,2,6
27,502,2007,1,2.25
27,502,2009,2,7.64
27,503,2001,15,34.8
27,503,2004,1,1.8
27,503,2005,1,5.5
27,504,2002,2,6.2
27,504,2007,1,3.12
27,504,2008,1,6.6
27,505,2004,3,10
27,505,2008,2,5
27,506,2008,1,2
27,507,2003,11,39.25
27,507,2006,10,54.65
27,508,2000,2,12
27,508,2001,4,4.67
27,508,2002,1,0
27,508,2007,15,49.739999999999995
27,508,2008,12,28.28
27,508,2009,1,4.2
27,508,2010,3,7.3
27,508,2012,1,2.7
27,508,2013,3,15.6
27,508,2014,3,13
27,509,2002,13,11.1
27,509,2007,1,0
27,509,2008,3,6.960000000000001
27,510,2001,4,8
27,510,2002,6,11.3
27,510,2003,12,18.849999999999998
27,510,2004,2,3.29
27,510,2005,1,4.1
27,510,2008,2,7.72
27,511,2001,1,0
27,511,2002,4,9.5
27,511,2003,7,17.34
27,511,2005,2,1.8
27,511,2006,1,1.85
27,511,2008,1,1.4
27,511,2011,1,5.07
27,512,2002,6,2.9
27,512,2003,3,7.4
27,512,2004,2,7.6
27,512,2007,14,57.839999999999996
27,512,2008,7,30.2
27,513,2000,1,0
27,513,2002,2,7
27,513,2003,1,0.75
27,513,2006,2,11
27,513,2008,5,17.810000000000002
27,514,2008,14,44.650000000000006
27,514,2009,1,5.3
27,514,2011,1,1.11
27,515,2004,1,6.81
27,515,2005,1,1.1
27,515,2007,6,12.329999999999998
27,515,2008,1,2.25
27,515,2009,2,15.22
27,515,2012,4,9.86
27,516,2004,6,24.44
27,516,2006,10,51.07
27,516,2007,5,18.59
27,516,2008,45,172.55999999999997
27,516,2009,6,41.3
27,516,2010,11,94.37
27,516,2011,13,76.21000000000001
27,516,2012,3,21.9
27,516,2013,2,11.22
27,516,2014,3,14.719999999999999
27,517,2003,6,7.6
27,517,2004,8,11.129999999999999
27,517,2005,2,2.68
27,517,2006,11,23.029999999999998
27,517,2007,12,19.97
27,517,2008,39,55.69999999999999
27,517,2009,11,17.28
27,517,2010,4,9.36
27,517,2011,17,23.540000000000003
27,517,2012,9,16.31
27,517,2013,8,18.69
27,517,2014,7,13.260000000000002
27,520,2001,2,1.9
27,520,2002,1,2.4
27,520,2004,7,12.81
27,520,2005,7,16.04
27,520,2008,29,44.31999999999999
27,520,2009,7,20.310000000000002
27,520,2010,4,13.54
27,520,2011,1,2
27,521,2003,1,2.56
27,521,2007,1,2.7
27,521,2008,63,223.88000000000002
27,521,2009,1,3
27,521,2011,3,16.7
27,522,2001,6,7.9
27,522,2004,19,37.61000000000001
27,522,2006,17,55.86000000000001
27,522,2008,5,9.379999999999999
27,522,2009,3,2.04
27,522,2010,5,11.18
27,522,2011,5,12.1
27,522,2012,1,5.15
27,522,2014,7,20.419999999999998
27,523,2002,13,13.560000000000002
27,523,2007,9,15.37
27,523,2008,2,0.9
27,523,2010,2,3.8
27,523,2011,3,4.38
27,524,2001,22,26.2
27,524,2002,1,2
27,524,2003,14,28.499999999999996
27,524,2006,1,3
27,524,2008,13,12.8
27,524,2009,1,1.25
27,525,2006,1,1
27,525,2007,5,12.15
27,526,2003,5,17.65
27,527,2003,10,22.13
27,527,2006,13,70.06
27,527,2008,25,98.98
27,527,2009,8,44.540000000000006
27,527,2010,3,12.2
27,527,2011,1,3.97
27,527,2012,3,23.05
