pc11_state_id,pc11_district_id,tot_p_11,sc_p_11,st_p_11,lit_p_11,workers_p_11,sc_share_11,st_share_11,lit_rate_11,lfp_rate_11,tot_p_01,sc_p_01,st_p_01,lit_p_01,workers_p_01,sc_share_01,st_share_01,lit_rate_01,lfp_rate_01
01,016,409936,53408,39216,219083,151912,0.1302837516100074,0.09566371336013427,0.5344322040513642,0.37057491901174816,319794,42061,28032,141872,148824,0.13152529440827532,0.08765642882605677,0.4436355904113273,0.46537458488902234
01,017,283713,13920,39772,124065,87212,0.04906366645166066,0.1401839182554201,0.43729050131647124,0.30739514932343603,214944,10358,29353,75916,94054,0.048189295816584786,0.13656115081137413,0.35318966800655055,0.4375744379931517
01,018,230696,14307,38149,107506,82974,0.062016679959773904,0.1653648090994209,0.4660072129555779,0.35966813468807435,190055,11813,27152,68882,92754,0.062155691773434,0.1428639078161585,0.3624319275999053,0.4880376733050959
01,019,554985,138569,56309,322354,243672,0.24968062199879276,0.10146039983062605,0.5808337162265647,0.4390605151490581,459486,108171,42875,229908,222187,0.23541740118306106,0.09331078640045616,0.5003590969039318,0.48355553814479657
01,020,314667,37757,88365,150542,144767,0.11999033899328497,0.28082067709674036,0.4784168660838283,0.4600641312879965,247694,32021,60753,99900,124877,0.1292764459373259,0.24527441116861934,0.4033202257624327,0.5041583566820351
01,021,1529958,377991,69193,1137135,508622,0.24705972320808806,0.04522542448877682,0.7432458930245144,0.33244180559204894,1356667,325029,42028,922987,455307,0.2395790566144824,0.030978862167355733,0.6803342308761103,0.33560704284839243
01,022,318898,91835,17573,228139,92526,0.2879760926691293,0.05510539420128066,0.7153980269553274,0.2901429297142033,272011,78364,11740,173337,83814,0.2880912904257548,0.043160019263926826,0.6372426115120344,0.3081272448540684
02,023,519080,111690,135500,323842,294035,0.21516914541111196,0.26103876088464206,0.623876859058334,0.5664541111196733,459935,92331,116892,245936,229862,0.20074793177296793,0.25414895583071523,0.5347190363855763,0.499770619761488
02,024,1510075,319385,84564,1152640,675170,0.2115027399301359,0.0559998675562472,0.7632998361008559,0.4471102428687317,1338063,279461,1597,939891,588660,0.2088548894932451,0.0011935162993072822,0.702426567358936,0.43993444254866926
02,025,31564,2235,25707,21845,19295,0.07080851603092131,0.8144405018375365,0.6920859206691167,0.6112976809022937,33060,2598,24129,21543,20953,0.07858439201451906,0.7298548094373866,0.6516333938294011,0.6337870538415002
02,026,437903,122659,16822,307672,269084,0.2801054114724037,0.038414900103447565,0.7026030878984615,0.6144831161238905,381571,107897,11351,239649,216513,0.28277044114987776,0.029748067856309835,0.6280587361198833,0.5674251974075598
02,027,999777,293739,12787,723747,572671,0.2938045184076049,0.012789852137026558,0.7239084315802424,0.5727987341177082,900985,261174,10553,587686,454079,0.28987608006792565,0.011712736616036893,0.6522705705422399,0.5039806434069379
02,028,454768,109256,3044,358091,241931,0.24024557576610492,0.0066935228512120465,0.7874146817718045,0.531987738803082,412645,98539,155,298465,205372,0.23879848295750586,3.756255376897818e-4,0.7232972652037466,0.49769656726726363
02,029,521173,115491,8601,399715,215346,0.221598202516247,0.016503157300934622,0.766952624176617,0.4131948508460722,448221,100547,51,312237,201624,0.2243246077269918,1.137831560770245e-4,0.6966139471376843,0.4498316678602743
02,030,381956,98989,10693,287620,205871,0.25916335913037103,0.027995371194587858,0.7530186723078051,0.5389914021510331,340224,86368,9167,231309,166386,0.25385628291948836,0.026944013355906696,0.6798726721218962,0.4890483916478555
02,031,580320,164536,25645,428578,298737,0.2835263303005239,0.04419113592500689,0.7385201268265784,0.514779776674938,499184,140573,3507,331800,262839,0.2816055803070611,0.007025465559793583,0.664684765537357,0.5265373088881053
02,032,529855,160745,11262,362645,280083,0.3033754517745421,0.02125487161581942,0.6844230968849968,0.5286031083975805,458593,135774,5960,274643,225872,0.29606644671855,0.012996273384024615,0.598881797149106,0.4925325942611422
02,033,814010,215777,8755,612642,430926,0.265079053082886,0.010755396125354725,0.7526222036584317,0.5293866168720286,721308,188431,4080,503558,369514,0.26123514504206247,0.005656390889883379,0.6981178636587976,0.5122832410010703
