pc11_state_id,pc11_district_id,emp_all,count_all,emp_manuf,emp_services,census_year
27,502,23586,13455,8025,15281,1990
27,502,45842,23389,9685,35515,1998
27,502,54286,31297,7671,46139,2005
27,502,57196,31060,8206,48682,2013
27,503,54296.447102709375,30580.33065013743,15494.94665395187,38022.500448757506,1990
27,503,154090.8437195241,76223.43768285547,31050.14240784084,121984.69916617905,1998
27,503,172314.3853656538,92172.52394672435,27676.37604710526,144240.82574109625,2005
27,503,214399,120795,31281,180991,2013
27,504,34459,18010,10540,23146,1990
27,504,80611,34354,15047,64734,1998
27,504,112245,48485,21275,89875,2005
27,504,119260,61923,18140,100446,2013
27,505,79972,28156,37593,35797,1990
27,505,429798.69350073853,142487.56093057606,109765.93685376662,311591.9800590842,1998
27,505,471334,193073,92111,374872,2005
27,505,529691,228773,97401,426676,2013
27,506,52421,25364,21479,26980,1990
27,506,83288,39025,29298,49236,1998
27,506,100261,44723,25165,71935,2005
27,506,111004,56431,26361,81467,2013
27,507,58962,29444,32353,24181,1990
27,507,82874,38556,38497,41141,1998
27,507,100950,44632,30024,67763,2005
27,507,107459,55714,27036,76373,2013
27,508,30741,16472,9136,18521,1990
27,508,45547,24322,8105,34381,1998
27,508,60122,29733,7625,51432,2005
27,508,79526,45263,9365,69277,2013
27,509,65775,34311,23781,36105,1990
27,509,149758,57992,31716,97518,1998
27,509,144019,68085,21540,121889,2005
27,509,178650,92409,27255,143482,2013
27,510,67669.81834515659,36623.24519066943,19059.383445370342,44303.434899786254,1990
27,510,134122,63541,26307,101690,1998
27,510,160581.1395872865,83839.4902751423,24353.15796963947,132317.97165559774,2005
27,510,135028,65859,19135,112672,2013
27,511,53937.10978382653,30273.891024524655,19514.150929445794,33499.95885438073,1990
27,511,117670,57125,24651,92193,1998
27,511,146177,77342,20743,124613,2005
27,511,180624,90786,28870,150795,2013
27,512,18888,10948,7387,11406,1990
27,512,28580,15850,5579,22983,1998
27,512,36461,20125,7014,29367,2005
27,512,56671,32676,10627,45835,2013
27,513,24675,14828,9381,14756,1990
27,513,68550,30466,12970,55430,1998
27,513,88035,42796,18393,69340,2005
27,513,101183,56714,20609,79306,2013
27,514,30157,18847,10564,19339,1990
27,514,75072,33552,19944,54470,1998
27,514,149978,56256,36762,112913,2005
27,514,131218,76462,31076,99156,2013
27,515,70937,30287,33789,36036,1990
27,515,191940,65343,67871,122258,1998
27,515,233743,108316,56992,175649,2005
27,515,294902,137050,54658,239502,2013
27,516,108292.46778164024,45520.45539169347,34155.375539484114,70292.17163036767,1990
27,516,419948,114141,160202,257777,1998
27,516,383465,149859,92860,289316,2005
27,516,559158,200026,165584,392578,2013
27,517,111491.97190461212,35463.78105826018,42569.18724447032,59928.577792271826,1990
27,517,864256.7914111235,212982.93105709655,288580.18596378935,559198.6956748703,1998
27,517,1028230.9025899771,312066.91169142356,274473.67533628794,737907.9727463108,2005
27,517,1430858,431684,394822,1027936,2013
27,518,3091815.1954205,659381.6955404594,603717.8759502289,2484509.504041413,1998
27,518,1667968,464620,469057,1194752,2013
27,519,3091815.1954205,659381.6955404594,603717.8759502289,2484509.504041413,1998
27,519,1035324,261193,215521,818698,2013
27,520,93617,29656,42423,44399,1990
27,520,180953,53059,56440,115677,1998
27,520,229338,76325,61117,158808,2005
27,520,245068,95851,58149,176710,2013
27,521,137540.12837409484,54951.52078956909,57028.92644119254,78165.48372254125,1990
27,521,609505,170383,214960,392408,1998
27,521,940837,290248,251678,686428,2005
27,521,1368579,405434,344702,1019307,2013
27,522,141749.13425175456,52512.12004186295,58253.29823043851,82130.45558367783,1990
27,522,290032,87104,99074,190022,1998
27,522,316577,117308,92104,223910,2005
27,522,320624,138369,66397,251969,2013
27,523,47293,28386,16943,29417,1990
27,523,104490,47535,24983,77473,1998
27,523,140624,61417,25800,114028,2005
27,523,160617,84633,30778,128378,2013
27,524,48051,26724,17266,30172,1990
27,524,99488,40832,20744,78520,1998
27,524,150092,67612,33905,116066,2005
27,524,192599,95218,38004,154240,2013
27,525,43543.51060783548,23571.624799340534,14411.918434639247,28724.592173196233,1990
27,525,74982,34444,18513,56232,1998
27,525,119523,52111,22723,96508,2005
27,525,149942,70810,33409,115467,2013
27,526,107480,50322,34294,71680,1990
27,526,292379,119870,77996,213314,1998
27,526,310773,121512,75298,234744,2005
27,526,350698,160274,95578,253950,2013
27,527,100202,43858,36049,63027,1990
27,527,160926,61297,38824,121774,1998
27,527,220239,106000,43965,175615,2005
27,527,351144,163114,91534,256930,2013
27,528,69544.50482669854,31407.15574147283,14967,47063.50482669854,1990
27,528,121081,46009,27847,81164,1998
27,528,161039.60583941606,57337.388451253886,28994.677386716772,118528.44417142445,2005
27,528,151318,69323,29492,111662,2013
27,529,47683,22763,13516,30720,1990
27,529,75949,33920,17221,53700,1998
27,529,74544,38607,14836,55746,2005
27,529,90012,46754,17314,66410,2013
27,530,154184.5545235158,55948.423476262375,73111.07620581918,80127.47831769664,1990
27,530,313228,98971,90085,221798,1998
27,530,385152,155888,107714,276167,2005
27,530,540107,246754,142561,392097,2013
27,531,85621,38955,27998,57131,1990
27,531,136069,57804,33023,102913,1998
27,531,195320,88603,43207,151644,2005
27,531,236158,95685,56863,178283,2013
28,532,89465.52393513906,32897.19352617902,36171.99269593023,36044.218926316506,1990
28,532,89857.68871970834,26629.73257559511,29175.736435770963,45571.78297233541,1998
28,532,145997.21215754125,49838.50773129164,26802.557729248125,108261.17230903369,2005
28,532,195063,100367,76073,109304,2013
28,533,176086.17827387934,77951.74058163844,112623.29698901398,53778.372124781105,1990
28,533,177043,68276,99171,75280,1998
28,533,270532.8541998852,74763.07341029402,143830.9230818292,124443.56413036546,2005
28,533,291681,92491,136467,150875,2013
28,534,184519.31502942592,76065.09163628177,89910.91828285166,86342.39674657428,1990
28,534,215616.264915918,96591.07878369039,76211.599861783,135839.665054135,1998
28,534,303455,114206,73492,210758,2005
28,534,322956,132906,107416,202745,2013
28,535,112033.73969649443,41588.93415114627,49415.74665996778,60069.99303652666,1990
28,535,122847.67446393763,63409.364522417156,46126.99805068226,75078.67641325537,1998
28,535,272955,81692,112637,158144,2005
28,535,409872,166357,171455,233537,2013
28,536,546157,120747,46441,499450,1998
28,536,1128844,180072,153127,974434,2005
28,536,1473187,357163,206348,1264488,2013
28,537,80063.34609229412,35883.17210207108,22278.620994451892,57034.65114228145,1990
28,537,88528.74025931445,33155.69297039017,27250.947994084847,57350.39248663463,1998
28,537,136609.9236987676,38549.53257560532,33385.2254643771,96350.98749464694,2005
28,537,934683,253070,221710,708985,2013
28,538,129575.15899490628,61273.95742822946,41875.2027302107,83593.95626469557,1990
28,538,381881,83159,115467,261077,1998
28,538,282458,102727,76190,203172,2005
28,538,329200,156471,76435,249215,2013
28,539,167722.12338041794,74801.65484514477,72283.21101416567,93121.31327704678,1990
28,539,319145,83275,111227,205614,1998
28,539,305243.0271976688,106388.61223895094,105027.11170471102,194784.91549295775,2005
28,539,442249,214314,113176,320848,2013
28,540,163357.60279426124,73869.6245023661,60889.617967400285,96487.73672350335,1990
28,540,204536.2781491775,100795.09704799819,64608.34567715767,132492.72613235185,1998
28,540,325159,129151,100398,219510,2005
28,540,337812,165717,90355,240537,2013
28,541,132021.63511188692,54476.569875416266,34245.05700767449,59436.77321972573,1990
28,541,165623.92155420198,72580.42795970631,33747.336782475606,90714.63744174274,1998
28,541,233161,78585,36679,169743,2005
28,541,387286,179989,50624,232895,2013
28,542,165752.95112695606,82856.7634440816,37900.89201793543,93623.53160170566,1990
28,542,142961,75922,26386,88845,1998
28,542,252382,130090,52830,166191,2005
28,542,340083,166841,69291,231259,2013
28,543,213987,95900,50297,138779,1990
28,543,232029,114114,50526,146925,1998
28,543,335659,147262,75262,228642,2005
28,543,398289,192116,74751,268278,2013
28,544,117645.07280334148,58453.91844385475,36392.09273665241,67768.02724853043,1990
28,544,204153.0776368112,102155.73736034842,33666.919712175724,158411.07081992045,1998
28,544,381283,124688,67974,280640,2005
28,544,566415,265241,121406,405106,2013
28,545,339418.9893235937,149713.0257965594,109915.0464274277,210682.47795661393,1990
28,545,354587,180511,70615,264683,1998
28,545,495531.8316326531,234567.21271585557,84190,373397.8316326531,2005
28,545,669899,353758,142879,476248,2013
28,546,284540.71658824064,113983.4214366467,85707.12413840127,192088.29987950146,1990
28,546,331855,138813,77774,237691,1998
28,546,460392,170221,104623,332678,2005
28,546,470328,246047,116144,331175,2013
28,547,307839.71618111513,121245.49106704239,86371.46063347984,205989.1119916007,1990
28,547,327567.39019415213,133460.808369151,64949.41868955377,229317.46457413628,1998
28,547,504040,185986,89508,386912,2005
28,547,709326,282986,145904,534210,2013
28,548,291027.00549419003,119284.7668978374,65671.78745915217,218148.24841338102,1990
28,548,296500,135205,46190,239409,1998
28,548,398604.342665248,161854.42312807555,65830.00279292458,321259.2321452321,2005
28,548,542001,238791,100690,432730,2013
28,549,245054.4885470795,65757.83726933705,139262.30812564137,96230.95987624537,1990
28,549,310369,91261,160379,130165,1998
28,549,389856,126811,151464,212492,2005
28,549,484777,210402,160863,287396,2013
28,550,205075.83070121965,99273.73596038067,54616.19609944899,131147.66083009265,1990
28,550,214382,107308,51472,145870,1998
28,550,287605,139782,62318,193186,2005
28,550,404533,189881,80671,299064,2013
28,551,89917.02328779011,43855.36042601138,21516.88564915387,65049.5404573652,1990
28,551,120184.5199421334,58542.634068958534,19574.665340019124,99039.08125172129,1998
28,551,226013.13180534428,97430.09062493422,41805.58638828081,179442.24465145727,2005
28,551,300416,125962,50475,248784,2013
28,552,110453.98219745111,51325.27465809471,30714.806286566054,75286.49681756311,1990
28,552,191156.04921901337,88317.11046184965,29560.25486009664,158090.79435891673,1998
28,552,330794.41824357107,123510.39592430858,63041.383794274625,257881.15769044153,2005
28,552,518314,205273,134882,377149,2013
28,553,166133.86424576282,76170.59348880444,42914.745444910994,120164.11880085184,1990
28,553,294968.92579150037,123838.85602723018,49223.07744141773,244874.03777698305,1998
28,553,482626,171064,83561,397540,2005
28,553,505454,249866,102515,396857,2013
28,554,335582.0934222449,102845.32580623608,203730.98119871618,123045.71872600984,1990
28,554,428177,134193,241944,182748,1998
28,554,416276,147849,175766,236912,2005
28,554,530068,220910,186000,336948,2013
29,555,237825.8667995914,91139.85850206488,108750.26548298892,128539.60131660246,1990
29,555,299990,132357,75956,223573,1998
29,555,341973.2119235437,151092.0422330097,91762.46656553398,249534.73704490293,2005
29,555,276110,112411,64418,209161,2013
29,556,67271,31201,21258,45874,1990
29,556,92250,40609,22218,69637,1998
29,556,136958,61674,25112,108989,2005
29,556,164637,62638,30334,132314,2013
29,557,46350,27532,12477,33792,1990
29,557,76285,40073,16724,59261,1998
29,557,105077,53614,17960,86693,2005
29,557,115258,57837,22749,91051,2013
29,558,51922,26337,13937,37287,1990
29,558,67041,30924,14562,52362,1998
29,558,89882,46162,18501,71138,2005
29,558,104143,43817,19873,83479,2013
29,559,53783,27302,10637,42642,1990
29,559,76411,33137,11530,64863,1998
29,559,95545,48834,14019,81320,2005
29,559,110906,50813,15424,90648,2013
29,560,40777,22933,9992,29808,1990
29,560,77206,31745,11983,65212,1998
29,560,78314,37464,12389,65295,2005
29,560,74928,34627,14494,59419,2013
29,561,55757,25017,11940,43488,1990
29,561,69392,32790,14201,54736,1998
29,561,86026,40763,17136,68470,2005
29,561,81717,32071,13887,66952,2013
29,562,31981,17321,10063,21539,1990
29,562,128089,49667,27068,100664,1998
29,562,148301,57205,33860,114115,2005
29,562,160880,62363,35176,123948,2013
29,563,55815.55911050447,26957.566547131773,11314.54623351903,35900.95279100188,1990
29,563,111652,45377,22486,78396,1998
29,563,102190,48396,20263,75160,2005
29,563,120520,50475,24364,91630,2013
29,564,455371,33755,77223,377944,1990
29,564,82030,43196,17377,64219,1998
29,564,91504,48581,17370,73768,2005
29,564,101826,48536,18160,83058,2013
29,565,61503,29385,13552,47764,1990
29,565,115790,50964,17256,97628,1998
29,565,177488,77528,31811,141681,2005
29,565,218262,80166,38920,150045,2013
29,566,65249,34362,14054,50539,1990
29,566,84310,45187,12061,71927,1998
29,566,120203,60017,27047,91982,2005
29,566,96153,44350,17301,78102,2013
29,567,120045.85577823562,46680.89698445402,37227,82026.85577823562,1990
29,567,114040,50509,28890,84939,1998
29,567,106653,55334,22793,83385,2005
29,567,112819,55283,29517,82676,2013
29,568,63064.00831687605,31034.77295078583,19779.876736447874,42969.90449557164,1990
29,568,138630,51070,50463,87720,1998
29,568,180951,69262,82347,98081,2005
29,568,171473,75785,36256,133499,2013
29,569,75965.78807258914,27588.901548629627,33393.8499238516,40512.93814873754,1990
29,569,88936.23463317912,35629.18704560476,37755.60541969597,47949.629213483146,1998
29,569,162137.93787177792,79427.56113681427,71213.929279577,82788.83146067416,2005
29,569,176923,72362,66786,103443,2013
29,570,55399,26000,15531,39783,1990
29,570,58017,31176,11210,46670,1998
29,570,116827,50425,49258,66979,2005
29,570,149627,61620,62100,85984,2013
29,571,50749,17116,6961,22104,1990
29,571,161381,74117,38346,122115,1998
29,571,223121,112770,73643,146366,2005
29,571,262262,116487,87417,171676,2013
29,572,82424.62015072226,17666.206942719014,24747.017709479784,56792.63297870073,1990
29,572,807479.8504530572,193115.5403182822,195928.78816721236,610205.8252874438,1998
29,572,964145.5150305673,245729.34006658616,246249.48609867218,710196.5910887426,2005
29,572,1657048,396099,438611,1212555,2013
29,573,95731.26132762822,40077.91131894907,36428.27566919696,58191.98565843126,1990
29,573,111301,50325,30265,80473,1998
29,573,116646,56688,30375,85056,2005
29,573,156941,72206,39370,115506,2013
29,574,243614.72096855313,36828.873633216535,109177.99547919948,134426.72548935364,1990
29,574,127934.56982040603,52109.37296655388,42612.918922436234,85038.86761452368,1998
29,574,150910,63689,61328,88400,2005
29,574,141785,68257,23170,117030,2013
29,575,232727.24286085198,50036.64863192264,131155.30504230672,100323.10476204025,1990
29,575,262791.2346331791,118867.18704560476,146441.60541969596,114403.62921348315,1998
29,575,310886.9378717779,182153.56113681427,167504.929279577,141037.83146067415,2005
29,575,413764,210268,207807,203161,2013
29,576,18510.73598130841,8856.147196261682,3764.2476635514017,14720.488317757008,1990
29,576,30936,14073,3136,27741,1998
29,576,35118,15347,4113,30439,2005
29,576,25085,11317,3270,21752,2013
29,577,106780.48340953625,34573.53523840627,64049.779849771396,41670.43739386022,1990
29,577,281225,66313,195205,85788,1998
29,577,374394,116359,212450,159018,2005
29,577,227269,86030,50567,175777,2013
29,578,103645.28244093554,19718.0491511338,34843.61664490087,67821.66579603466,1990
29,578,78184,31775,35483,42312,1998
29,578,47510,24478,12640,34235,2005
29,578,75679,39289,16275,58204,2013
29,579,71906.33972998217,37536.9408168464,18729.414536809036,51927.16820922136,1990
29,579,94661,46430,17139,73595,1998
29,579,103933,55422,23126,80315,2005
29,579,136576,58058,25683,101652,2013
29,580,24321.992311940237,14171.86951624103,7262.935364243809,16171.05694769643,1990
29,580,40231,20997,7162,32196,1998
29,580,45072.11650485437,24543.097087378643,8904.831067961164,35903.2854368932,2005
29,580,60163,32796,12426,47416,2013
29,581,94324.01637620665,21160.95857937066,62428.486298460586,30622.530077746058,1990
29,581,69226,29950,17514,51415,1998
29,581,94368,40988,29338,63101,2005
29,581,122980,49344,37444,82913,2013
29,582,61451.007600434314,20303.00760043431,10490,50360.007600434314,1990
29,582,66859,28427,13491,53245,1998
29,582,72321,33979,9434,61974,2005
29,582,93761,40478,18385,73893,2013
29,583,30258.386407518894,13198.651950319841,9036.350538067996,21135.035869450898,1990
29,583,70333,24770,16312,53997,1998
29,583,82104,28603,21727,59591,2005
29,583,113273,34061,35661,75723,2013
29,584,31610.41860465116,16256.79069767442,7834.139534883721,23234.279069767443,1990
29,584,67363,25605,13324,53130,1998
29,584,81667,35889,23182,57639,2005
29,584,106757,38729,38231,67299,2013
30,585,57993,21409,24042,30937,1990
30,585,112990,39943,30233,79568,1998
30,585,111189,36941,27180,80907,2005
30,585,170519,55520,37901,128418,2013
30,586,26547,9368,9900,14912,1990
30,586,50117,18215,16437,29799,1998
30,586,75999,27333,15136,58298,2005
30,586,114401,38990,16850,91997,2013
31,587,5868,1867,2978,2598,1998
31,587,8373,2784,1375,5511,2005
31,587,10243,3353,1919,7090,2013
32,588,98300,44836,43916,51266,1990
32,588,23061,8331,7564,14799,1998
32,588,110925,58778,44092,64378,2005
32,588,208796,120251,75194,126718,2013
32,589,121410,52566,26383,92706,1990
32,589,64904,23853,11772,52443,1998
32,589,222924,97362,55765,164403,2005
32,589,401127,184297,78164,314089,2013
32,590,27981,13337,5973,21897,1990
32,590,7136.8424525708,2445.8743955101972,797.038671173721,6339.803781397079,1998
32,590,61236.730595675166,28857.71872422326,10818.243300069546,49932.06597227838,2005
32,590,118817,54464,19988,97588,2013
32,591,253148.6293491721,100883.17593520798,59785.1788897271,185119.49130826432,1990
32,591,120607.93289737862,38506.26055314013,21238.78769942731,95784.7140545108,1998
32,591,320920.90174746007,140172.9232046444,67388.57005515239,241164.2114949202,2005
32,591,434382,181603,87992,340961,2013
32,592,165332,77645,35456,123483,1990
32,592,33239,12799,3640,29298,1998
32,592,290325,142491,54942,230682,2005
32,592,522807,249116,96759,414470,2013
32,593,187546,84060,50745,135181,1990
32,593,43459.64951688182,15710.51527402713,7025.475937748779,36433.17357913304,1998
32,593,141472.15323977958,70116.60556015173,27381.96348906545,112929.79947863822,2005
32,593,385799,181714,89851,292120,2013
32,594,297909.4989812266,110064.83598449574,81737.9461428012,210260.71382032966,1990
32,594,71865.83132912306,22389.98134498502,10881.692743958287,60785.2791725944,1998
32,594,304634.69821211486,139432.38984479717,79988.57730064909,220492.53463215695,2005
32,594,534119,230275,135298,393052,2013
32,595,293408,100927,82182,205703,1990
32,595,274354.56294213294,85141.23131780417,40656.95006651314,232019.51375069332,1998
32,595,469511.57756559027,178504.66530633846,107461.10697426519,348848.9071042751,2005
32,595,880014,310205,182454,676225,2013
32,596,70623,30709,17867,52611,1990
32,596,11501.74688060594,3940.114012357983,1876.171476978274,9624.036296591588,1998
32,596,79529.7728722344,40418.68827984852,14301.108311740085,64698.11706198924,2005
32,596,170938,82076,27403,142087,2013
32,597,195939,83458,48393,144578,1990
32,597,53919.53506261005,18211.426125570142,7026.739111243016,46505.68677798493,1998
32,597,204431.99606377466,93276.42213643687,41962.13714020621,159198.97633632587,2005
32,597,373411,163591,72373,294282,2013
32,598,202381.35965728792,80219.893494817,50586.25376560186,137785.50056060927,1990
32,598,74085.01517562338,26845.772196043246,16559.03773527986,56205.098670381456,1998
32,598,275262.43724192446,132230.0936737028,100885.87168412335,161539.78753235174,2005
32,598,352001,148116,100489,232682,2013
32,599,96993,43746,20042,76710,1990
32,599,25192.40120398904,9847.586930871872,3181.1303120712973,21955.72297578761,1998
32,599,113346.96432392823,50377.943314583354,17633.269680774516,95116.53628174993,2005
32,599,177798,77173,28237,148091,2013
32,600,307010.91222016496,96026.00956629074,153610.6528642765,145206.65844695058,1990
32,600,45525.8555141643,15799.468160657143,8051.8186783768515,35180.65772332488,1998
32,600,362534.2792809571,142690.34629222844,126454.74833717963,227419.12202736916,2005
32,600,421536,157510,132640,275810,2013
32,601,208432.63351272757,85055.70093381466,58690.071517348035,143292.70298194513,1990
32,601,135508.44198563398,44519.196202544575,17677.73950875569,114685.94329273369,1998
32,601,390791.9256148946,158997.36474947902,72272.03190007692,312465.7230936635,2005
32,601,719900,284934,123364,571098,2013
33,602,13408,4990,1139,12184,1990
33,602,204660.809617268,66692.34521386484,64262.66631321799,136198.14330405003,1998
33,602,262169.50473262323,97983.20059295048,87747.28769078731,163658.06300647854,2005
33,602,357760,127490,128155,222164,2013
33,603,9835.685036637722,2648.338517039118,1274.1250688551766,8560.559083989257,1990
33,603,583638,145433,105889,477647,1998
33,603,879072,273768,111597,765066,2005
33,603,779287,332950,100512,677600,2013
33,604,16246.419458762886,7149.147551546392,2646.0599226804125,13530.359536082475,1990
33,604,245001.72538725307,76863.08451337705,74713.86931288292,167462.24957375007,1998
33,604,320394,127375,74694,242161,2005
33,604,666558,146291,179225,480975,2013
33,605,75404.04612904701,28736.455402871776,29701.849780501187,45700.196348545825,1990
33,605,307670.25497970596,120638.99803823116,143277.95931005088,164303.29566965508,1998
33,605,341423,164773,152713,187588,2005
33,605,417511,177419,152727,262493,2013
33,606,62792,16706,9342,53395,1990
33,606,137578.00209719205,62835.77700339043,19350.246504502247,117097.07918833104,1998
33,606,162356,77902,26571,135037,2005
33,606,174551,78633,40165,133711,2013
33,607,30554,11324,5722,24806,1990
33,607,160011.1365570157,73427.06745306416,26887.29654821915,129314.84000879654,1998
33,607,168521,88995,30551,135679,2005
33,607,264002,119639,53978,202144,2013
33,608,28093,8706,4039,24043,1990
33,608,314119.58381236333,103214.31026929746,48522.939125484794,265355.71025876823,1998
33,608,394452.0690902137,150475.30556859472,81476.77473530486,308872.2943549088,2005
33,608,439888,194887,104342,331813,2013
33,609,54471,14454,6396,48073,1990
33,609,181361.00401443438,53359.27356232289,20931.393533006485,159222.6104814279,1998
33,609,281247.0690902137,92049.30556859472,36577.774735304854,243589.2943549088,2005
33,609,381418,112927,62632,317569,2013
33,610,52612,14823,5080,47409,1990
33,610,271224.41172448284,93591.2912996295,38095.99284455152,232861.7414744916,1998
33,610,259204,99893,50450,206251,2005
33,610,370039,116291,100453,267232,2013
33,611,24467,8094,4345,20122,1990
33,611,51710,15902,12406,39117,1998
33,611,60569,22658,11778,48739,2005
33,611,70886,29821,14667,56065,2013
33,612,47020,18011,7531,39402,1990
33,612,173694,62537,31764,141651,1998
33,612,199407,89212,34056,163561,2005
33,612,228205,88607,41358,184090,2013
33,613,2450,1006,312,2138,1990
33,613,71806.81106380583,23066.83092104148,21808.409931847786,49775.401131958046,1998
33,613,113256,42011,22244,88232,2005
33,613,93489,31919,26678,65964,2013
33,614,36506,6768,21923,14564,1990
33,614,199659.78347095032,62628.24608096683,44341.677225995954,154981.94851624774,1998
33,614,248385,108340,58006,188475,2005
33,614,270172,106414,51480,217056,2013
33,615,2368,928,441,1926,1990
33,615,12844,5471,2140,10616,1998
33,615,26629,15183,4474,21756,2005
33,615,32685,16839,10010,22421,2013
33,616,3319,1617,363,2956,1990
33,616,43048.032470867074,18825.4087843176,6198.364457831325,36473.66801303575,1998
33,616,47,31,3,44,2005
33,616,43617,21526,8658,34624,2013
33,617,36932,14070,4408,30646,1990
33,617,136681.71445479372,53633.0118373041,16931.979835037797,119326.73461975594,1998
33,617,189268.86320726713,85600.95440242237,30502.863207267113,147413,2005
33,617,222404,88965,40582,167962,2013
33,618,1352,575,138,520,1990
33,618,85449.0361445783,38622.01204819277,8852.855421686747,69698.02409638555,1998
33,618,86404,42688,13625,69795,2005
33,618,103987,49723,16704,75939,2013
33,619,69054,36482,8231,60716,1998
33,619,83403,46281,12029,70352,2005
33,619,75832,46211,12283,62822,2013
33,620,111689.8384279476,46671.89737991267,16510.943231441048,93339.89519650655,1998
33,620,178994,85553,30788,145709,2005
33,620,241081,86952,33166,189521,2013
33,621,9562,3877,2083,7478,1990
33,621,85479.32944241566,36601.16707965896,21153.611411591883,63370.71803082378,1998
33,621,119740,53010,30492,83688,2005
33,621,114789,49481,26556,85705,2013
33,622,12057,4932,2091,9938,1990
33,622,72789.87360222111,30705.71734900301,12777.794804752608,59173.100726195145,1998
33,622,77995,34491,17001,60035,2005
33,622,89402,40481,17257,70982,2013
33,623,297622.0129543001,89796.399784095,48629.595537963294,247648.63080244692,1998
33,623,310342,122083,66852,238480,2005
33,623,311925,120272,71912,239245,2013
33,624,56400,26645,7326,48490,1998
33,624,81473,37871,12061,68905,2005
33,624,119219,52922,22094,96653,2013
33,625,110942.02931283037,32761.213599231138,40655.31679481019,70262.71251802018,1990
33,625,274986.34114344436,68808.12752337268,132821.31039426522,141692.03074917913,1998
33,625,282917,100553,136148,145874,2005
33,625,310745,118903,120277,189735,2013
33,626,22174,10538,2451,18834,1990
33,626,72240.99684468651,38664.798132195225,3000.6670838548184,69196.77406621342,1998
33,626,77147,36659,6855,60972,2005
33,626,96664,42943,10188,68121,2013
33,627,12983,5674,4371,8440,1990
33,627,224133.7960199005,67164.56218905473,105866.67164179104,116238.12437810945,1998
33,627,237770,133571,96148,127034,2005
33,627,246529,110863,71375,163684,2013
33,628,53117.02186456119,21673.184634072273,16100.408442150016,36913.613422411174,1990
33,628,291189.8311468472,128897.71857807871,193702.98772746508,97157.86415573423,1998
33,628,350264,229204,195082,149185,2005
33,628,492151,293252,306669,181451,2013
33,629,35475,14854,7063,26485,1990
33,629,124812,43888,27527,87639,1998
33,629,159504,57695,54346,84653,2005
33,629,244828,81077,75608,152057,2013
33,630,4223,1584,731,3492,1990
33,630,62227.24960605105,24421.703750393946,12615.894736842105,49504.354869208946,1998
33,630,76450,35214,15441,60265,2005
33,630,100697,43879,18295,79905,2013
33,631,7512,3173,1817,5527,1990
33,631,88708.60084166103,35163.32511013458,23174.019633104723,65196.58120855631,1998
33,631,133907,54384,45396,86905,2005
33,631,221831,78072,72272,144153,2013
33,632,181507.60462724935,41861.18354755784,53895.297172236504,127590.30745501285,1990
33,632,418483.8052573121,120055.01332839689,128250.27619400222,290057.5290633099,1998
33,632,493393,174578,133337,358842,2005
33,632,746025,200294,185022,558110,2013
33,633,38758,12444,8593,30125,1990
33,633,324876.47192397877,72525.34666173023,107019.27619400222,217183.19572997655,1998
33,633,377605,108531,165428,210947,2005
33,633,484038,128012,164150,318193,2013
34,634,3940,1088,1282,2248,1990
34,634,3999,1102,1527,2253,1998
34,634,5229,1335,2172,3055,2005
34,634,8620,2549,1472,5130,2013
34,635,67260,16269,15745,51282,1990
34,635,104471,24255,28257,75308,1998
34,635,81301,22116,15270,65862,2005
34,635,165709,40869,49132,111935,2013
34,636,6919.296094198737,2170.885123492246,419.4483055715107,5520.067777139575,1990
34,636,2188,599,139,1922,1998
34,636,2149,630,218,1931,2005
34,636,6995,1813,607,6388,2013
34,637,3704,1457,444,3240,1990
34,637,18709,5365,2882,14455,1998
34,637,13169,4297,1035,10716,2005
34,637,32348,9865,5012,24432,2013
35,638,6923,2207,5283,1597,1998
35,638,3387,959,220,3081,2013
35,639,9708,1983,5203,4307,1998
35,639,14956,6017,1478,11887,2013
35,640,12269,2091,2350,9843,1990
35,640,25761,6893,5170,20097,1998
35,640,16996,4162,2260,14606,2005
35,640,42870,12960,4668,35563,2013
